Label, pos.X (µm), pos.Y (µm), pos.Z (µm), e1.X, e1.Y, e1.Z, e2.X, e2.Y, e2.Z, r1 (µm), r2 (µm), r3 (µm)
2780,-99.0585,-5.22647,-75.0802,0.253682,0.0785881,-0.96409,0.916235,0.299998,0.265545,2.71346,1.73086,1.15002
2921,-99.0077,-4.31248,18.6184,0.640666,-0.121308,0.758176,-0.756499,0.0692083,0.650323,3.62592,2.9773,2.36575
140,-98.8673,6.03211,20.1723,0.98352,-0.174698,-0.0465724,0.0519128,0.0261224,0.99831,7.26492,4.7534,3.3279
2321,-98.8501,13.7972,88.3996,0.974573,0.0870598,0.206465,0.209307,-0.0247833,-0.977536,13.1536,9.58336,7.93309
2734,-98.6927,9.72828,9.4503,0.183942,-0.151059,0.97126,-0.974061,0.104479,0.200721,8.80387,5.27535,2.52815
189,-98.5303,43.6541,-30.721,0.072895,-0.365067,-0.928123,0.0734886,-0.926103,0.370044,11.5398,9.50843,8.10303
448,-98.3389,-19.1343,73.9258,0.435591,-0.155006,0.886698,0.883736,0.260872,-0.388532,8.85802,8.65652,7.12323
2865,-98.1399,-17.6959,-24.7729,0.0417559,-0.050294,0.997861,-0.124227,-0.991244,-0.0447621,18.3067,11.1046,6.60468
1672,-98.0777,-5.19155,3.52633,-0.205163,-0.269217,0.940973,0.978727,-0.0553115,0.19757,5.1458,4.48954,2.09601
2673,-98.0623,-32.0679,-42.1176,0.0151265,-0.230026,0.973067,-0.098029,-0.968831,-0.227501,17.7658,12.4407,7.68624
964,-97.8864,59.7226,50.2699,0.978788,0.0467973,0.199459,0.195538,0.0771752,-0.977655,10.988,9.60365,8.20011
1884,-97.49,15.4763,-85.0241,0.152228,-0.274573,-0.94944,-0.959416,0.189668,-0.208679,11.6548,9.30047,7.71531
2968,-97.3798,18.9926,-19.0901,0.0635219,0.357599,0.931712,0.0297234,-0.933862,0.356397,22.0442,8.42728,5.13146
2686,-97.1618,-13.4058,-58.4724,0.0588351,-0.0156424,0.998145,-0.109747,-0.993918,-0.00910721,21.0804,11.5099,5.64317
2146,-97.1057,43.0078,45.7395,0.0203064,-0.293025,-0.955889,0.0385059,-0.955148,0.293616,19.2508,10.6817,6.236
121,-97.0429,-9.32484,9.79462,0.988922,-0.0567067,0.137178,0.125639,-0.17236,-0.976989,4.88961,3.65523,2.68133
27,-96.7006,-51.1951,-31.2342,-0.0487859,-0.991216,-0.122929,-0.0976841,-0.11775,0.988227,10.1715,8.22202,6.81452
2598,-96.6833,26.0227,-37.1094,0.0658377,0.197582,0.978073,-0.0622125,0.979105,-0.193603,17.9342,9.76478,5.26076
333,-96.6674,-14.5299,54.4601,0.0174837,0.467132,0.884015,-0.0436669,-0.88295,0.467432,17.4953,13.7991,7.50513
391,-96.5301,-9.49562,3.32467,0.993287,-0.0143572,0.114785,-0.11446,0.0216909,0.993191,6.51921,4.73071,2.6532
1545,-96.4369,19.0558,10.0499,0.0408641,0.00553993,0.999149,0.969539,0.241482,-0.040992,8.88417,4.6884,3.58492
2712,-96.3761,-18.5841,25.813,-0.0456035,-0.421592,-0.905638,0.00806675,-0.906707,0.421684,17.0114,10.4157,5.74659
2872,-96.3474,-50.9561,33.2371,0.111332,-0.581792,0.805682,0.812609,0.519991,0.263202,10.5906,8.81793,8.34793
2015,-96.2906,-0.420933,16.0572,0.335947,-0.0702017,-0.939261,-0.93342,0.108547,-0.341971,7.53972,4.26865,2.46439
2366,-96.2101,5.9215,10.1452,-0.070679,-0.0319717,0.996987,0.99675,-0.0409939,0.0693476,8.79509,4.03523,2.20112
2285,-96.1077,4.47236,-3.12776,0.980983,-0.100431,-0.166092,0.153489,-0.122377,0.980543,3.54483,2.61193,1.55106
644,-96.086,11.789,0.0143828,0.998626,-0.0172046,0.0494927,-0.0472565,0.112315,0.992548,15.0886,4.17591,1.97346
1278,-96.0594,-58.4668,10.5122,-0.0972185,-0.905167,-0.413788,-0.0741228,-0.408018,0.90996,8.07419,7.7814,4.82506
3150,-95.9255,21.627,41.4585,-0.0119384,0.146545,0.989132,-0.0586121,-0.987604,0.145612,20.1184,12.0159,7.993
3,-95.8968,52.377,91.508,-0.106745,-0.105273,-0.988698,-0.0451747,-0.992839,0.110591,9.74692,9.25295,7.02478
1575,-95.839,3.62172,-12.3298,0.0419429,0.999099,-0.00650131,-0.985945,0.0403356,-0.162129,8.7998,5.89877,4.88036
2875,-95.7813,-56.4376,-17.7261,0.98416,0.0745875,-0.16083,0.170519,-0.150044,0.973863,9.76539,9.15492,8.60671
32,-95.6664,7.66288,0.992638,0.725498,-0.0265932,0.68771,0.686583,0.096942,-0.72056,4.24725,3.23172,2.41172
73,-95.6613,12.9213,22.7574,0.0685869,0.598674,-0.798051,0.521252,0.66056,0.54033,10.7509,5.02916,4.55541
2708,-95.6205,-2.37749,-5.92255,0.999857,-6.63E-05,0.0168943,0.0168163,0.099977,-0.994848,6.25082,4.13572,2.5179
65,-95.5394,0.00225919,-31.2144,0.0177363,-0.182085,-0.983123,0.123861,0.976104,-0.17855,19.168,10.6421,9.17936
1650,-95.3281,27.163,87.8852,0.0114343,0.157906,0.987388,0.181412,-0.971393,0.153247,13.2294,8.33496,7.63874
1373,-95.0586,-2.93089,-64.0723,-0.0177427,0.105291,0.994283,0.912733,-0.40426,0.0590971,5.11523,1.4597,1.26192
2988,-94.9472,-39.8288,-61.1231,0.919069,-0.194015,-0.343032,-0.393483,-0.403182,-0.826205,10.7604,8.69175,7.31646
58,-94.9367,-24.4745,0.0796369,-0.00671552,0.0282643,-0.999578,-0.00547645,-0.999587,-0.0282278,15.902,9.10683,6.53859
1941,-94.908,8.25062,-4.84839,-0.0192312,-0.116019,0.993061,0.947594,-0.318918,-0.0189083,4.63541,3.64528,3.12115
1516,-94.8172,-4.27531,-72.3518,0.254671,0.111716,0.960553,0.965905,-0.07724,-0.247106,4.11923,2.30362,1.88629
2586,-94.5181,2.50057,-93.1701,-0.0544525,-0.054705,0.997017,-0.602016,-0.794812,-0.0764897,11.4741,9.68643,8.02189
2022,-94.4878,58.0624,34.8035,0.089242,-0.351415,0.931957,-0.0847999,0.929612,0.358652,10.6756,8.68185,5.19653
2327,-94.3601,-56.5959,21.9737,0.0491206,-0.86811,0.493935,-0.222776,-0.491596,-0.841846,8.33351,7.14575,6.24501
688,-94.2343,57.2839,66.2459,-0.107385,0.301222,0.947488,-0.399913,-0.88559,0.236219,10.7014,10.0074,9.147
889,-94.2089,44.6793,20.2046,-0.0168529,-0.158774,-0.987171,-0.01835,-0.987096,0.159076,16.4536,9.73421,6.60653
1473,-94.0004,-6.97365,14.5938,0.997521,-0.0696533,0.0100024,-0.00399359,0.0858775,0.996298,6.20489,3.51926,1.82804
2853,-93.9299,-2.24238,-53.5064,-0.152428,0.00654641,-0.988293,0.62423,-0.774631,-0.101408,6.85732,2.10416,1.78231
2171,-93.7864,10.6851,16.6453,0.985328,-0.104193,0.135173,-0.155709,-0.22454,0.961944,6.72506,3.84268,2.1489
2048,-93.7505,-3.43465,13.9189,0.998168,-0.0582096,0.0164848,-0.021186,-0.0810932,0.996481,5.05806,3.11348,1.58582
2472,-93.7327,-23.7848,-79.4011,0.384523,-0.121768,-0.915049,0.899463,0.272378,0.341727,9.49308,8.08418,7.28372
1416,-93.7095,2.61273,-5.36819,0.912603,-0.0571872,0.404828,-0.408044,-0.065361,0.910619,6.0858,4.65522,3.13719
2262,-93.4864,-2.54892,-0.388027,0.998002,-0.0609687,-0.0166039,0.0161375,-0.00813507,0.999837,3.62819,2.63229,1.76749
2553,-93.1148,15.7396,-4.22355,-0.0485691,0.454735,0.889301,0.991085,-0.0886521,0.0994593,10.6644,5.43125,4.57631
437,-93.0377,10.4882,-16.2093,0.18116,-0.0523403,0.98206,0.904316,-0.383596,-0.187263,4.20354,2.68713,1.28285
1437,-93.0139,52.4768,-16.6177,-0.0747609,0.311316,0.947361,0.0831185,-0.944768,0.317024,10.924,6.79833,6.02537
2823,-92.963,-30.7055,-68.359,0.0194483,0.385674,0.92243,-0.0989384,-0.917334,0.385629,11.745,7.2122,5.67267
281,-92.8323,2.35303,8.68492,-0.0246045,-0.057581,0.998038,0.998396,-0.0523356,0.0215938,12.4077,8.67835,2.53882
2057,-92.7699,-5.18668,9.92759,0.969577,-0.0799062,0.231379,-0.235235,-0.0426625,0.971002,4.77728,4.08821,2.22255
2201,-92.5728,23.093,-72.4454,0.768997,-0.0623541,-0.636204,-0.600123,0.272434,-0.752085,10.6644,9.30793,7.90215
629,-92.4731,-9.432,-8.59698,0.0557063,0.446659,-0.892968,0.998185,-0.0453928,0.0395649,10.8706,5.93968,5.76296
3011,-92.4549,-38.934,-15.8679,-0.0406309,-0.197555,0.979449,-0.0899723,-0.975553,-0.200502,16.9624,12.4306,6.4329
972,-92.106,-14.9911,6.02902,-0.15003,-0.0427723,0.987756,0.967879,-0.210216,0.137908,8.64991,6.60387,3.87026
81,-92.0744,16.493,-51.4156,0.0114778,-0.222733,0.974812,0.90774,-0.406546,-0.103579,3.45122,1.16034,0.982204
1375,-92.0167,-1.10285,26.1304,0.0446241,0.982477,0.18096,-0.870974,-0.0504586,0.488731,9.10439,6.05984,5.17979
1066,-91.9605,-5.60209,-71.5781,-0.0285514,0.151795,-0.988,-0.118377,0.980934,0.15413,2.79155,1.34979,1.13319
1261,-91.7682,15.2677,-47.7054,-0.204029,-0.0301283,0.978501,0.898553,-0.402479,0.174967,1.89435,0.971252,0.905741
2606,-91.6825,-46.7442,-53.0836,-0.20201,0.731701,0.651003,-0.214106,-0.681622,0.699678,8.0446,6.3853,5.83719
821,-91.6436,-5.82573,4.14313,0.548795,0.282976,-0.786605,0.833863,-0.251858,0.491162,5.72887,3.94703,2.0213
3066,-91.578,38.2397,-9.27537,0.0404007,0.188621,0.981219,-0.0561224,-0.980042,0.190705,19.1042,11.2232,7.22216
718,-91.4722,8.52774,-40.112,0.159784,0.0782939,0.984042,-0.952383,0.274461,0.132806,3.04716,1.8785,1.29858
2234,-91.2715,-4.90424,18.5205,0.997039,-0.0754986,0.0146147,-0.0214645,-0.0907285,0.995644,7.04953,3.4949,2.27312
181,-91.01,5.46987,20.3836,0.00682519,0.342023,0.939667,0.0643369,-0.937892,0.340909,4.31794,3.47162,2.82209
1579,-90.8075,-10.5582,-85.8324,0.0485344,0.260098,0.964362,0.974298,0.200305,-0.103059,13.4257,10.673,9.42858
454,-90.7917,37.6189,-47.4928,-0.170816,0.33016,0.928341,0.973024,-0.0917586,0.211671,10.3449,9.55122,8.01526
2957,-90.5999,14,5.6923,0.995511,-0.0823996,0.0465605,-0.0501807,-0.0424215,0.997839,5.89198,4.43259,2.26239
695,-90.4363,13.3532,12.375,0.995851,-0.0778662,0.0470829,-0.0443329,0.0366772,0.998343,9.75512,4.17,2.50077
2923,-90.3916,-8.64308,77.8104,-0.0387029,-0.342752,0.938628,-0.251926,-0.905642,-0.341095,11.1528,7.63798,6.50502
2164,-90.3158,36.7355,70.9931,-0.0255366,-0.594264,-0.803865,-0.0357785,-0.803069,0.594812,21.8185,13.4879,8.12285
2501,-90.3083,4.85413,66.8456,-0.0206879,0.119778,0.992585,-0.0618649,-0.991049,0.118303,14.71,9.65366,5.08161
927,-90.2191,1.78954,85.5527,0.989852,0.0101778,0.141737,0.137684,0.178078,-0.974336,12.9634,9.30453,7.43718
1558,-90.215,-3.67292,-50.6256,0.535746,0.0663309,0.84177,0.808871,0.245741,-0.534172,4.05321,2.10068,1.76183
2782,-90.1818,-0.00518832,-0.112171,0.997466,-0.0674376,0.0226563,-0.0218797,0.0122322,0.999686,8.94814,5.3158,1.69237
2091,-90.1773,-6.52195,-1.4689,0.996522,-0.0441479,0.0706759,-0.0804532,-0.288731,0.954024,11.9218,4.29566,2.38013
344,-89.9029,-0.376637,19.7478,0.997126,-0.0720663,-0.0233643,-0.061643,-0.592505,-0.803205,8.02569,4.1256,2.77637
1521,-89.845,2.28844,42.7488,-0.0107651,0.462434,0.886588,-0.0590162,-0.885388,0.461092,16.6908,11.6058,7.00233
2625,-89.7979,-36.9367,56.5104,-0.130253,-0.853959,0.503774,0.283751,0.454743,0.844212,10.2866,8.48827,7.35129
2382,-89.6777,16.6555,71.0095,0.0232671,0.043089,0.9988,-0.0971402,-0.994246,0.0451554,16.5264,6.87752,4.88747
874,-89.5057,54.7491,2.23795,-0.119561,0.0297649,0.992381,0.226221,-0.972441,0.0564217,12.4161,9.02571,6.66733
1806,-89.1144,-56.9046,-2.76672,0.0407304,-0.997771,-0.0528555,0.578326,0.0666797,-0.813076,10.7217,9.66635,9.2818
2277,-89.1097,17.6361,9.73711,0.0425631,0.0553588,-0.997559,-0.998195,0.0446974,-0.0401098,8.03416,4.35286,2.81479
1956,-89.0188,-10.9465,17.553,0.0675119,0.395014,0.916191,0.996119,0.0252952,-0.0843076,7.64389,6.29428,3.67905
1383,-88.8613,-29.0749,67.4961,0.993912,-0.03054,0.105857,-0.11015,-0.295445,0.948988,13.0068,8.96238,7.87334
285,-88.7132,-10.0214,3.1066,-0.0895449,0.0703582,0.993495,0.593571,-0.797234,0.109959,4.54485,2.69056,2.34998
1192,-88.6998,25.872,-38.6016,0.0996775,0.33715,0.936159,0.0341501,-0.94145,0.335419,20.6795,9.24851,5.27679
1838,-88.686,-15.2481,-58.6433,-0.00488473,0.0323138,0.999466,-0.0910231,-0.995343,0.0317356,20.8616,11.8223,5.39366
68,-88.5656,39.7676,94.2096,0.791347,-0.302595,-0.531231,-0.611322,-0.402251,-0.681528,9.46804,8.80159,7.73927
2759,-88.3991,-9.86331,9.92548,0.994473,-0.0712761,0.0770918,-0.0687748,0.112568,0.991261,6.28864,3.73847,2.60729
2451,-88.3754,-3.02545,-0.141458,0.222941,0.0338763,-0.974243,0.973973,0.0342051,0.224068,3.17518,2.3085,1.72463
2719,-88.372,17.7702,-21.4971,0.0329376,0.355919,0.933936,-0.0264837,-0.933804,0.356803,23.5809,8.9349,5.82836
1265,-88.3574,-41.205,12.0462,0.0235429,0.012745,0.999642,-0.0493787,-0.998683,0.0138958,16.1851,13.6864,6.78655
2895,-88.2706,59.0749,19.3031,0.0058848,-0.0336832,0.999415,-0.658234,-0.752507,-0.0214859,9.71016,7.85184,7.31765
1939,-88.1491,-50.813,-42.8003,0.99274,-0.120265,-0.00191729,-0.117055,-0.962329,-0.2454,13.8144,8.1829,7.11329
278,-87.9777,12.783,24.1241,0.078843,0.470907,-0.878653,-0.0752069,0.881694,0.465789,10.5405,6.13764,4.96145
2841,-87.9268,28.7132,15.5188,-0.00469691,0.141752,0.989891,-0.174979,-0.974746,0.138753,21.622,9.86415,8.13792
1630,-87.6398,2.38775,-5.32768,0.559564,0.15839,0.813512,-0.151906,-0.94534,0.288543,5.10897,3.17763,2.67179
2535,-87.5152,-18.0861,26.62,0.0162974,0.399116,0.916755,-0.0666711,-0.914403,0.399277,17.9732,9.72815,5.46207
225,-87.4549,-5.28437,-17.5804,0.0801345,0.158167,0.984155,0.0785976,-0.985259,0.151945,3.58871,1.85704,1.32758
799,-87.383,-57.687,22.475,-0.0221809,-0.90073,0.433812,-0.0400528,-0.43277,-0.900614,7.45975,6.39785,3.35713
1624,-87.3554,9.8016,4.43036,0.920057,-0.141796,-0.365224,-0.386416,-0.174642,-0.905639,10.4646,5.74862,1.96034
558,-87.3249,-0.950173,13.5224,0.861386,0.0432544,0.506106,0.501687,0.0835504,-0.861005,5.58086,4.03346,2.16035
873,-87.2895,-17.6006,-25.6379,-0.0104242,-0.0596134,0.998167,0.0338967,0.997627,0.0599351,19.2438,11.784,6.60583
1972,-87.1886,43.1993,47.5751,0.0379731,0.352398,0.93508,0.0403947,-0.935531,0.350927,19.6664,11.3731,6.05272
2069,-87.1166,6.76515,-63.0826,0.0451028,0.14971,0.987701,-0.0887469,-0.984197,0.153232,24.6201,13.2504,7.93417
1226,-87.0682,-47.7221,47.5783,0.265886,0.402489,0.875961,-0.146331,-0.881288,0.449354,9.4413,6.95829,6.76441
3070,-86.9081,-33.7507,36.8959,-0.0695416,-0.320737,-0.944612,0.00549683,-0.947013,0.321147,15.8467,12.552,10.7198
630,-86.8818,-5.93878,9.54118,0.0943173,0.234676,0.967487,0.995045,0.00849747,-0.0990649,5.03101,3.47033,2.49046
2773,-86.7341,-3.9124,14.9213,0.149877,-0.0423385,0.987798,-0.985852,0.0694378,0.152558,3.35536,2.45808,1.69449
3026,-86.4463,58.7907,81.5938,0.997081,-0.0105004,0.0756233,-0.0671054,0.351887,0.933634,12.3497,9.65553,7.65867
2122,-86.3341,-5.66229,3.56163,0.0876287,-0.267072,0.959684,-0.993708,0.044017,0.102985,3.9985,2.41112,1.86502
2891,-86.2052,3.79971,-13.2005,-0.0689129,-0.977518,0.199273,-0.270385,-0.17397,-0.946903,8.84933,6.89601,5.48688
1059,-86.2017,5.32339,9.48431,0.796867,-0.00534831,-0.604131,-0.601307,0.0899505,-0.793939,9.91917,8.20969,2.29378
1502,-86.1962,-33.3849,-43.3476,-0.00850041,-0.205406,0.97864,-0.0778677,-0.975568,-0.205437,18.0782,11.8738,7.01571
2522,-86.0805,-2.76883,5.70034,-0.102986,-0.0725668,0.992032,0.991978,-0.0809928,0.0970559,4.76208,4.29258,2.02784
405,-85.9733,-2.75734,-5.681,0.999767,-0.0202642,0.00747082,-0.00989257,-0.122175,0.992459,6.45801,3.99797,2.40518
814,-85.8166,-19.7268,75.8024,0.0633945,-0.338102,0.938972,-0.570527,-0.784237,-0.243867,7.91751,7.15358,6.27463
2467,-85.6343,-52.5695,-30.3627,0.0297793,0.999544,0.00507126,-0.249483,0.00251968,0.968376,10.3147,8.49375,6.70636
2181,-85.5794,5.31877,20.7596,0.259593,-0.0826436,0.962175,0.965559,0.00415776,-0.260149,4.39414,4.20249,3.12405
1823,-85.4642,5.93666,-1.14918,0.99936,-0.00759981,0.0349425,-0.0340073,0.100141,0.994392,9.78496,6.01306,1.84012
1786,-85.4329,19.9101,-54.2841,-0.0133146,-0.0996285,0.994936,0.318993,-0.943455,-0.0902045,2.66943,1.04118,0.998364
562,-85.2983,8.45323,-4.75164,0.999067,-0.00649211,0.0426986,-0.0416317,0.118349,0.992099,9.19543,4.87121,2.61129
2021,-85.2772,43.2919,-32.0766,0.141907,-0.189177,-0.971635,0.201143,-0.95558,0.215427,11.3128,9.20537,7.39548
479,-85.1032,58.1177,36.2163,-0.0132311,-0.114173,0.993373,0.0546069,-0.99206,-0.113294,11.2334,9.21302,6.61284
17,-84.8308,-6.00293,-72.8148,0.0861952,0.109787,-0.990211,-0.810852,-0.569762,-0.133754,3.68672,1.58816,1.31012
1625,-84.8052,-14.7998,55.5142,-0.0039618,0.245588,0.969366,-0.0119557,-0.969316,0.245526,17.6544,13.8146,7.00518
1642,-84.7303,-5.86225,-63.0155,0.0308364,0.0848099,0.99592,0.767734,0.636011,-0.0779322,7.06633,1.14144,0.895113
2967,-84.5955,-25.325,-58.7831,0.747817,0.0474407,0.662208,0.571179,0.462456,-0.678151,2.11519,1.53205,1.31614
2890,-84.5263,10.1563,17.283,-0.286937,0.228608,-0.930272,0.950151,0.191579,-0.245989,3.97051,3.51552,2.09223
1987,-84.477,8.67064,11.0969,0.953157,0.0210818,-0.301741,0.302172,-0.111088,0.946758,11.2049,7.81211,2.5208
631,-84.331,-25.3469,-0.0581587,0.0131566,-0.0025285,0.99991,-0.00668339,0.999974,0.0026166,15.7978,9.34681,6.42878
52,-84.0593,2.73915,1.16088,0.173705,-0.0284924,0.984385,-0.984276,0.0275229,0.174482,4.15848,2.35911,1.93541
2706,-84.0359,-4.50419,-53.3431,0.00394272,0.0877405,0.996136,-0.651068,-0.755863,0.069154,3.83698,1.69361,1.60833
2290,-84.0215,28.6463,-60.2587,0.904801,-0.0859457,0.417071,-0.221653,-0.931335,0.288938,10.1698,9.76885,9.40936
2945,-83.9152,1.6214,10.9596,0.104526,0.0762491,0.991595,0.985787,-0.139801,-0.093164,9.97372,2.93406,2.3028
339,-83.7837,15.2966,-3.72281,-0.0110754,-0.44459,-0.895666,0.999905,-0.0123283,-0.00624481,10.2738,5.76189,4.47802
1142,-83.604,21.4787,43.1151,0.00299509,0.105852,0.994377,-0.0734876,-0.99167,0.105786,20.0294,11.7079,6.87079
2273,-83.6013,51.7874,92.833,-0.0531937,0.455385,0.888704,0.25119,-0.855245,0.453275,9.31935,8.15943,6.58143
2169,-83.4917,-10.1176,3.82665,-0.997063,-0.0337791,-0.0687318,-0.0696419,0.0265472,0.997219,4.75622,4.47878,2.66277
1592,-83.3153,-60.0144,10.7708,0.965676,-0.140855,-0.21824,-0.259052,-0.460784,-0.848864,10.1624,8.82304,8.10562
1005,-83.1963,-52.5344,33.6365,0.0430731,-0.619669,0.78368,-0.641488,-0.618508,-0.453807,10.2313,8.67597,7.11142
2725,-83.0204,1.95717,-6.05862,-0.293913,-0.243797,0.924217,0.125487,0.948713,0.290165,4.4268,3.06058,2.07771
660,-83.0008,-3.27766,-0.370056,0.95288,-0.00123145,-0.303344,-0.301388,0.109601,-0.947181,4.53461,3.29411,1.83428
2426,-82.8118,-29.1144,-27.3527,0.398653,-0.0152596,-0.916975,0.341189,0.93056,0.132846,2.04673,1.48952,1.26632
1852,-82.576,45.2376,20.8191,-0.0624324,-0.143873,-0.987625,-0.00252265,-0.989529,0.14431,16.2076,9.89646,7.37897
1525,-82.5392,51.1933,-17.9318,-0.341306,0.0986112,0.934765,-0.0133799,-0.994891,0.100069,10.5794,7.50515,6.64982
1297,-82.2159,60.1718,52.7208,0.000396098,-0.0935745,0.995612,-0.148046,-0.984647,-0.092485,10.0208,7.8921,7.21834
2936,-82.1694,-9.90533,-8.40779,0.0235548,0.482269,-0.875706,0.949792,-0.284162,-0.130946,11.0088,6.338,6.05309
69,-82.0236,-2.24735,8.55536,0.5667,-0.1306,-0.813508,-0.819861,0.00856162,-0.572499,6.67636,5.3412,2.14223
2301,-82.0003,18.0323,10.476,0.0128287,0.0456617,0.998875,0.908325,0.417134,-0.0307343,8.44989,4.43228,3.86005
1671,-81.9845,-1.15851,26.5656,0.110591,0.958896,0.261319,0.957007,-0.0318012,-0.288316,9.36493,6.29624,5.74288
743,-81.8323,9.74189,68.2811,-0.0096199,-0.741331,-0.671071,0.00749683,-0.671136,0.741296,18.2173,13.8932,5.56688
728,-81.7998,57.2493,67.4125,-0.0288611,-0.93589,-0.351108,-0.0348062,-0.350101,0.936065,9.4625,8.56909,5.63835
1355,-81.6938,-15.5478,6.17002,0.214223,0.0239311,-0.976492,-0.957659,0.202007,-0.20514,8.57444,6.29826,3.8619
2233,-81.5852,-4.57578,-75.3754,0.0341869,-0.102518,-0.994144,0.984667,0.173716,0.0159472,4.76752,2.20907,1.67773
1279,-81.5331,-31.1368,-68.9945,0.113845,0.334775,0.935396,0.872323,0.416931,-0.255386,11.9785,9.04219,8.25404
1695,-81.5129,-40.3566,-15.8177,-0.0468985,-0.258413,0.964895,0.0367291,0.964859,0.260189,16.4603,13.164,7.09486
2826,-81.4502,-3.99806,14.6631,0.998832,-0.0238261,-0.0420271,0.0406573,-0.0553212,0.99764,4.87285,3.31658,1.67317
1643,-81.3659,12.6979,89.4516,-0.0241624,0.0810487,0.996417,0.929748,-0.364479,0.0521925,9.26517,7.73939,7.45027
3054,-81.2351,14.134,-87.8133,0.224269,-0.305872,-0.925281,-0.972058,-0.0026636,-0.234727,12.198,9.83893,7.87852
1313,-81.2333,-10.0994,10.1257,-0.111963,0.1135,0.987209,0.988567,-0.0882483,0.122263,3.48192,3.18696,2.432
2751,-81.1682,1.01875,-93.2405,0.060249,0.0798413,-0.994985,0.129571,0.987737,0.0871055,11.1002,7.95184,7.12214
2502,-80.9258,-3.23594,-65.8042,0.0049079,0.0845385,0.996408,0.899854,0.434234,-0.0412742,6.32721,1.38775,1.12287
21,-80.9022,4.97464,20.5687,0.00673313,0.335974,0.941847,0.115746,-0.9358,0.33299,3.84932,3.30682,1.9072
974,-80.7871,-0.434348,-32.7597,0.0056171,0.157871,0.987444,-0.0958257,-0.98283,0.157679,20.1897,10.8869,8.49561
43,-80.5755,4.68097,16.2622,0.703479,-0.189763,0.684914,-0.705867,-0.0741664,0.704451,2.8327,2.5021,2.04708
1603,-80.5694,19.2271,-63.8638,0.452307,-0.092232,0.88708,-0.881882,0.102134,0.460275,3.59615,2.29748,1.62246
657,-80.5481,-2.74039,-55.1561,-0.0645584,-7.22E-05,-0.997914,0.981272,-0.181868,-0.0634686,5.79232,1.78744,1.50524
2350,-80.4483,26.5115,88.7783,-0.0434089,0.0419773,0.998175,-0.945967,-0.323089,-0.0275512,12.7342,10.5195,8.69393
792,-80.2789,-5.99446,3.30198,0.900217,0.0821615,-0.42762,-0.434019,0.248606,-0.865923,4.72809,4.46461,1.97412
3043,-80.0774,-58.6973,-17.7595,0.782314,-0.00401835,-0.622871,-0.550602,0.4631,-0.694533,9.53893,8.60194,8.36716
2542,-80.0085,-47.59,-53.5895,0.968292,-0.235018,0.0847139,0.0951914,0.660615,0.744665,9.89083,7.99942,7.11228
427,-79.9885,25.2515,-39.9542,0.0451764,0.389289,0.920007,-0.0312317,-0.919947,0.390797,18.6123,10.0658,5.57213
98,-79.8143,8.69748,-41.6361,0.127635,0.112642,0.985404,0.988702,0.0642856,-0.135411,2.77915,1.67917,1.09828
1760,-79.7128,12.8597,24.2178,0.0375803,0.486331,-0.872966,0.146134,0.861517,0.486244,11.102,5.97845,5.10089
155,-79.6294,12.826,12.9019,0.187519,0.021099,0.982034,0.967722,0.16741,-0.188382,3.66414,2.88882,2.51943
2959,-79.4165,-6.17069,9.67229,0.99487,-0.000813037,0.101155,-0.0994111,0.177217,0.979138,5.89505,4.5882,2.45021
2652,-79.3021,56.441,7.97008,-0.00577642,0.312537,0.949888,0.141266,-0.940122,0.310183,8.97365,8.87712,6.04103
382,-79.2904,-14.3375,-59.1817,-0.0115314,0.127532,-0.991767,-0.0316149,-0.991384,-0.127115,21.3855,11.7971,6.31775
2065,-79.2662,-11.4203,17.8116,-0.00383544,0.388067,0.921623,0.992391,0.114901,-0.0442512,8.21547,6.11917,3.49547
1767,-79.1896,17.9945,-20.4858,0.00504394,-0.299248,-0.954162,0.0284087,0.953832,-0.298995,23.3331,8.50918,5.75601
722,-79.1296,13.398,6.40838,0.996053,-0.0198253,0.0865209,-0.0881189,-0.103624,0.990705,7.43645,4.60347,2.39225
402,-79.0331,-7.77108,14.8126,0.99851,-0.0545213,-0.00237878,0.00754666,0.0947778,0.99547,11.7461,3.54162,1.92254
581,-78.9473,-7.88633,78.811,0.0638229,0.243087,-0.967903,0.220461,0.942484,0.25124,11.2281,8.35296,7.11385
2783,-78.9453,37.8292,-8.96423,0.0144405,0.273323,0.961814,-0.0771371,-0.958743,0.273609,21.1216,11.1843,8.1398
531,-78.9093,2.26766,42.677,-0.0293217,-0.517362,-0.855264,-0.0357665,-0.854541,0.518151,16.3448,11.517,6.0624
682,-78.9079,-0.569414,0.16447,0.832157,-0.00919249,0.554463,-0.554132,0.0245473,0.832067,5.9568,5.27801,1.59779
330,-78.4878,9.82788,17.4447,0.862972,-0.0669298,0.500799,0.49676,0.293353,-0.816807,4.47809,3.6828,2.16659
734,-78.2352,37.0839,70.848,-0.0236272,-0.620781,-0.783628,-0.0198426,-0.783401,0.6212,21.9117,13.0867,6.71073
